"Date","City","Value","avg_precipitation_sums","avg_precipitation_hours","avg_temperature_max","avg_temperature_min","avg_temperature_mean","avg_apparent_temperature_max","avg_apparent_temperature_min","avg_apparent_temperature_mean","avg_sunrise","avg_sunset","avg_shortwave_radiation","avg_windspeed_max","avg_windgusts_max","avg_winddirection","avg_et0"
2016-07-01,"Kurunegala",598,3.29677419354839,8.58064516129032,28.6935483870968,23.558064516129,25.6290322580645,32.5774193548387,26.6709677419355,28.8967741935484,NA,NA,18.6729032258065,18.758064516129,46.1096774193548,214.322580645161,3.82225806451613
2016-07-01,"Mannar",10,0.987096774193548,1.74193548387097,30.2354838709677,26.8935483870968,28.2290322580645,33.7967741935484,29.1225806451613,30.7645161290323,NA,NA,20.8445161290323,28.9741935483871,46.2,214.290322580645,5.1458064516129
2016-07-01,"Matale",348,2.2258064516129,6.45161290322581,28.9322580645161,23.1870967741935,25.5,31.841935483871,25.8548387096774,28.1096774193548,NA,NA,19.21,20.3677419354839,50.6838709677419,222.774193548387,4.18741935483871
2016-07-01,"Matara",282,4.04193548387097,9.87096774193548,28.2129032258065,25.0967741935484,26.4774193548387,31.9709677419355,28.1129032258065,29.7258064516129,NA,NA,20.0545161290323,25.2161290322581,49.2709677419355,279.354838709677,3.94
2016-07-01,"Trincomalee",35,1.44838709677419,1.32258064516129,33.4225806451613,26.4064516129032,29.1193548387097,36.7741935483871,28.2225806451613,31.5064516129032,NA,NA,21.0096774193548,26.1806451612903,42.9903225806452,238.41935483871,5.9941935483871
2016-08-01,"Badulla",72,0.883870967741936,1.48387096774194,30.8225806451613,21.1258064516129,25.6225806451613,32.9322580645161,22.7129032258065,27.1612903225806,NA,NA,21.4829032258065,15.4645161290323,45.6129032258064,264.129032258065,5.20161290322581
2016-08-01,"Colombo",1478,4.48387096774194,13.7096774193548,28.6548387096774,25.2774193548387,26.7290322580645,33.4967741935484,29.7387096774194,31.1096774193548,NA,NA,18.8851612903226,20.0354838709677,45.0612903225806,264.032258064516,3.70516129032258
2016-08-01,"Galle",253,3.37741935483871,11.6774193548387,29.158064516129,26.1354838709677,27.3677419354839,33.2064516129032,29.2161290322581,30.7870967741935,NA,NA,21.3312903225806,27.1032258064516,52.0322580645161,278.612903225806,4.29483870967742
2016-08-01,"Gampaha",687,4.30322580645161,12.8387096774194,28.7612903225806,24.7,26.441935483871,33.7161290322581,29.1677419354839,30.841935483871,NA,NA,18.89,18.7258064516129,44.6,240.870967741935,3.71096774193548
2016-08-01,"Hambantota",47,0.354838709677419,1.45161290322581,31.9516129032258,25.7774193548387,28.1709677419355,33.7354838709677,28.5967741935484,30.4258064516129,NA,NA,21.6696774193548,29.4774193548387,54.6709677419355,262.58064516129,5.61193548387097
2016-08-01,"Jaffna",148,1.31935483870968,1.83870967741935,30.6258064516129,27.5483870967742,28.9258064516129,35.0645161290323,29.9741935483871,31.9483870967742,NA,NA,21.5387096774194,29.8709677419355,43.0548387096774,210.548387096774,5.42387096774194
2016-08-01,"Kalutara",293,4.48387096774194,13.7096774193548,28.2709677419355,25.0741935483871,26.5483870967742,32.8612903225806,29.4032258064516,30.7967741935484,NA,NA,18.8851612903226,20.0354838709677,45.0612903225806,264.032258064516,3.67451612903226
2016-08-01,"Kandy",510,3.21290322580645,8.96774193548387,26.7709677419355,21.1387096774194,23.4967741935484,29.7806451612903,23.7258064516129,26.0870967741935,NA,NA,19.9451612903226,17.4129032258065,47.6548387096774,223.806451612903,3.80064516129032
2016-08-01,"Kurunegala",227,2.56129032258064,8.03225806451613,28.8387096774194,23.558064516129,25.6645161290323,32.5258064516129,26.558064516129,28.7032258064516,NA,NA,19.5648387096774,20.0193548387097,48.3032258064516,216.645161290323,4.03548387096774
2016-08-01,"Mannar",2,0.67741935483871,1.48387096774194,30.5161290322581,26.8870967741935,28.3322580645161,34.2354838709677,29.0483870967742,30.8903225806452,NA,NA,21.8422580645161,29.0612903225806,46.1903225806452,214.225806451613,5.39612903225806
2016-08-01,"Matale",133,2.18709677419355,6.06451612903226,29.1903225806452,23.1935483870968,25.5612903225806,31.7741935483871,25.7290322580645,27.9,NA,NA,20.3964516129032,21.5516129032258,53.5193548387097,223.483870967742,4.49774193548387
2016-08-01,"Matara",144,3.37741935483871,11.6774193548387,28.1806451612903,25.2,26.4774193548387,31.8838709677419,28.0258064516129,29.5032258064516,NA,NA,21.3312903225806,27.1032258064516,52.0322580645161,278.612903225806,4.11903225806452
2016-08-01,"Trincomalee",17,1.06129032258065,1.09677419354839,33.6645161290323,26.3258064516129,29.1322580645161,37.1741935483871,27.8129032258065,31.3870967741935,NA,NA,22.3167741935484,27.0161290322581,44.3193548387097,243.064516129032,6.2458064516129
2016-09-01,"Badulla",127,0.396666666666667,1.26666666666667,32.3633333333333,21.43,26.3833333333333,33.64,22.5333333333333,27.2933333333333,NA,NA,22.1113333333333,15.7133333333333,44.5,258.966666666667,5.81166666666667
2016-09-01,"Colombo",939,4.37333333333333,14.2333333333333,28.48,24.9466666666667,26.4333333333333,33.29,29.4433333333333,30.81,NA,NA,18.613,18.9666666666667,41.99,252.1,3.641
2016-09-01,"Galle",288,3.18,10.9333333333333,29.1233333333333,25.76,27.1866666666667,33.31,28.98,30.6066666666667,NA,NA,21.5606666666667,25.9133333333333,49.54,273.633333333333,4.36
2016-09-01,"Gampaha",526,3.80666666666667,13.4,28.6066666666667,24.4566666666667,26.2066666666667,33.3933333333333,28.7933333333333,30.45,NA,NA,18.6286666666667,18.52,41.7066666666667,229.833333333333,3.661
2016-09-01,"Hambantota",57,0.14,0.566666666666667,32.0633333333333,25.5133333333333,28.08,33.7866666666667,28.3266666666667,30.2133333333333,NA,NA,22.0703333333333,29.34,54.4366666666667,259.033333333333,5.75833333333333
2016-09-01,"Jaffna",121,0.343333333333333,0.966666666666667,30.4966666666667,27.2633333333333,28.5533333333333,34.5066666666667,29.1166666666667,31.1033333333333,NA,NA,22.033,31.82,45.56,207.233333333333,5.46633333333333
2016-09-01,"Kalutara",195,4.37333333333333,14.2333333333333,28.1133333333333,24.74,26.28,32.83,29.1166666666667,30.54,NA,NA,18.613,18.9666666666667,41.99,252.1,3.608
